model,fpr,tpr
LR (claim amount only),0.37594126506024095,0.4375
LR (claim amount only),0.37688253012048195,0.4375
LR (claim amount only),0.37688253012048195,0.44040697674418605
LR (claim amount only),0.3782003012048193,0.44040697674418605
LR (claim amount only),0.3782003012048193,0.4418604651162791
LR (claim amount only),0.37838855421686746,0.4418604651162791
LR (claim amount only),0.37838855421686746,0.4433139534883721
LR (claim amount only),0.38196536144578314,0.4433139534883721
LR (claim amount only),0.38196536144578314,0.44476744186046513
LR (claim amount only),0.3825301204819277,0.44476744186046513
LR (claim amount only),0.3825301204819277,0.44622093023255816
LR (claim amount only),0.38441265060240964,0.44622093023255816
LR (claim amount only),0.38441265060240964,0.4476744186046512
LR (claim amount only),0.3846009036144578,0.4476744186046512
LR (claim amount only),0.3846009036144578,0.4491279069767442
LR (claim amount only),0.3849774096385542,0.4491279069767442
LR (claim amount only),0.3849774096385542,0.45058139534883723
LR (claim amount only),0.38685993975903615,0.45058139534883723
LR (claim amount only),0.38685993975903615,0.45348837209302323
LR (claim amount only),0.3878012048192771,0.45348837209302323
LR (claim amount only),0.3878012048192771,0.45494186046511625
LR (claim amount only),0.38968373493975905,0.45494186046511625
LR (claim amount only),0.38968373493975905,0.4563953488372093
LR (claim amount only),0.39006024096385544,0.4563953488372093
LR (claim amount only),0.39006024096385544,0.4578488372093023
LR (claim amount only),0.39043674698795183,0.4578488372093023
LR (claim amount only),0.39043674698795183,0.45930232558139533
LR (claim amount only),0.3934487951807229,0.45930232558139533
LR (claim amount only),0.3934487951807229,0.4622093023255814
LR (claim amount only),0.39363704819277107,0.4622093023255814
LR (claim amount only),0.39363704819277107,0.4636627906976744
LR (claim amount only),0.39439006024096385,0.4636627906976744
LR (claim amount only),0.39439006024096385,0.46511627906976744
LR (claim amount only),0.3951430722891566,0.46511627906976744
LR (claim amount only),0.3951430722891566,0.46656976744186046
LR (claim amount only),0.3958960843373494,0.46656976744186046
LR (claim amount only),0.3958960843373494,0.4680232558139535
LR (claim amount only),0.3985316265060241,0.4680232558139535
LR (claim amount only),0.3985316265060241,0.47093023255813954
LR (claim amount only),0.39928463855421686,0.47093023255813954
LR (claim amount only),0.39928463855421686,0.47238372093023256
LR (claim amount only),0.41566265060240964,0.47238372093023256
LR (claim amount only),0.41566265060240964,0.4738372093023256
LR (claim amount only),0.4167921686746988,0.4738372093023256
LR (claim amount only),0.4167921686746988,0.4752906976744186
LR (claim amount only),0.4190512048192771,0.4752906976744186
LR (claim amount only),0.4190512048192771,0.47674418604651164
LR (claim amount only),0.4192394578313253,0.47674418604651164
LR (claim amount only),0.4192394578313253,0.47819767441860467
LR (claim amount only),0.4196159638554217,0.47819767441860467
LR (claim amount only),0.4196159638554217,0.4796511627906977
LR (claim amount only),0.4214984939759036,0.4796511627906977
LR (claim amount only),0.4214984939759036,0.4811046511627907
LR (claim amount only),0.42281626506024095,0.4811046511627907
LR (claim amount only),0.42281626506024095,0.48255813953488375
LR (claim amount only),0.42601656626506024,0.48255813953488375
LR (claim amount only),0.42601656626506024,0.48546511627906974
LR (claim amount only),0.42620481927710846,0.48546511627906974
LR (claim amount only),0.42620481927710846,0.48691860465116277
LR (claim amount only),0.4273343373493976,0.48691860465116277
LR (claim amount only),0.4273343373493976,0.4883720930232558
LR (claim amount only),0.4327936746987952,0.4883720930232558
LR (claim amount only),0.4327936746987952,0.4898255813953488
LR (claim amount only),0.4378765060240964,0.4898255813953488
LR (claim amount only),0.4378765060240964,0.49127906976744184
LR (claim amount only),0.4407003012048193,0.49127906976744184
LR (claim amount only),0.4407003012048193,0.49273255813953487
LR (claim amount only),0.4435240963855422,0.49273255813953487
LR (claim amount only),0.4435240963855422,0.4941860465116279
LR (claim amount only),0.4455948795180723,0.4941860465116279
LR (claim amount only),0.4455948795180723,0.4956395348837209
LR (claim amount only),0.4499246987951807,0.4956395348837209
LR (claim amount only),0.4499246987951807,0.498546511627907
LR (claim amount only),0.4506777108433735,0.498546511627907
LR (claim amount only),0.4506777108433735,0.501453488372093
LR (claim amount only),0.45256024096385544,0.501453488372093
LR (claim amount only),0.45256024096385544,0.502906976744186
LR (claim amount only),0.45425451807228917,0.502906976744186
LR (claim amount only),0.45425451807228917,0.5043604651162791
LR (claim amount only),0.45463102409638556,0.5043604651162791
LR (claim amount only),0.45463102409638556,0.5058139534883721
LR (claim amount only),0.45481927710843373,0.5058139534883721
LR (claim amount only),0.45481927710843373,0.5087209302325582
LR (claim amount only),0.4553840361445783,0.5087209302325582
LR (claim amount only),0.4553840361445783,0.5101744186046512
LR (claim amount only),0.45689006024096385,0.5101744186046512
LR (claim amount only),0.45689006024096385,0.5116279069767442
LR (claim amount only),0.4582078313253012,0.5116279069767442
LR (claim amount only),0.4582078313253012,0.5130813953488372
LR (claim amount only),0.4614081325301205,0.5130813953488372
LR (claim amount only),0.4614081325301205,0.5159883720930233
LR (claim amount only),0.4623493975903614,0.5159883720930233
LR (claim amount only),0.4623493975903614,0.5174418604651163
LR (claim amount only),0.46442018072289154,0.5174418604651163
LR (claim amount only),0.46442018072289154,0.5203488372093024
LR (claim amount only),0.4713855421686747,0.5203488372093024
LR (claim amount only),0.4713855421686747,0.5218023255813954
LR (claim amount only),0.47307981927710846,0.5218023255813954
LR (claim amount only),0.47307981927710846,0.5247093023255814
LR (claim amount only),0.4732680722891566,0.5247093023255814
LR (claim amount only),0.4732680722891566,0.5261627906976745
LR (claim amount only),0.47458584337349397,0.5261627906976745
LR (claim amount only),0.47458584337349397,0.5276162790697675
LR (claim amount only),0.4762801204819277,0.5276162790697675
LR (claim amount only),0.4762801204819277,0.5290697674418605
LR (claim amount only),0.4766566265060241,0.5290697674418605
LR (claim amount only),0.4766566265060241,0.5305232558139535
LR (claim amount only),0.4768448795180723,0.5305232558139535
LR (claim amount only),0.4768448795180723,0.5319767441860465
LR (claim amount only),0.4779743975903614,0.5319767441860465
LR (claim amount only),0.4779743975903614,0.5334302325581395
LR (claim amount only),0.479480421686747,0.5334302325581395
LR (claim amount only),0.479480421686747,0.5348837209302325
LR (claim amount only),0.4815512048192771,0.5348837209302325
LR (claim amount only),0.4815512048192771,0.5363372093023255
LR (claim amount only),0.48268072289156627,0.5363372093023255
LR (claim amount only),0.48268072289156627,0.5377906976744186
LR (claim amount only),0.48418674698795183,0.5377906976744186
LR (claim amount only),0.48418674698795183,0.5392441860465116
LR (claim amount only),0.4851280120481928,0.5392441860465116
LR (claim amount only),0.4851280120481928,0.5406976744186046
LR (claim amount only),0.4870105421686747,0.5406976744186046
LR (claim amount only),0.4870105421686747,0.5421511627906976
LR (claim amount only),0.4871987951807229,0.5421511627906976
LR (claim amount only),0.4871987951807229,0.5436046511627907
LR (claim amount only),0.48851656626506024,0.5436046511627907
LR (claim amount only),0.48851656626506024,0.5450581395348837
LR (claim amount only),0.4900225903614458,0.5450581395348837
LR (claim amount only),0.4900225903614458,0.5465116279069767
LR (claim amount only),0.4924698795180723,0.5465116279069767
LR (claim amount only),0.4924698795180723,0.5479651162790697
LR (claim amount only),0.4926581325301205,0.5479651162790697
LR (claim amount only),0.4926581325301205,0.5508720930232558
LR (claim amount only),0.49567018072289154,0.5508720930232558
LR (claim amount only),0.49567018072289154,0.5523255813953488
LR (claim amount only),0.4964231927710843,0.5523255813953488
LR (claim amount only),0.4964231927710843,0.5537790697674418
LR (claim amount only),0.4979292168674699,0.5537790697674418
LR (claim amount only),0.4979292168674699,0.5552325581395349
LR (claim amount only),0.49887048192771083,0.5552325581395349
LR (claim amount only),0.49887048192771083,0.5566860465116279
LR (claim amount only),0.5001882530120482,0.5566860465116279
LR (claim amount only),0.5001882530120482,0.5581395348837209
LR (claim amount only),0.5030120481927711,0.5581395348837209
LR (claim amount only),0.5030120481927711,0.559593023255814
LR (claim amount only),0.5079066265060241,0.559593023255814
LR (claim amount only),0.5079066265060241,0.561046511627907
LR (claim amount only),0.5084713855421686,0.561046511627907
LR (claim amount only),0.5084713855421686,0.5625
LR (claim amount only),0.5086596385542169,0.5625
LR (claim amount only),0.5086596385542169,0.563953488372093
LR (claim amount only),0.5122364457831325,0.563953488372093
LR (claim amount only),0.5122364457831325,0.565406976744186
LR (claim amount only),0.5186370481927711,0.565406976744186
LR (claim amount only),0.5186370481927711,0.5668604651162791
LR (claim amount only),0.521460843373494,0.5668604651162791
LR (claim amount only),0.521460843373494,0.5683139534883721
LR (claim amount only),0.5265436746987951,0.5683139534883721
LR (claim amount only),0.5265436746987951,0.5697674418604651
LR (claim amount only),0.5286144578313253,0.5697674418604651
LR (claim amount only),0.5286144578313253,0.5712209302325582
LR (claim amount only),0.5306852409638554,0.5712209302325582
LR (claim amount only),0.5306852409638554,0.5726744186046512
LR (claim amount only),0.5335090361445783,0.5726744186046512
LR (claim amount only),0.5335090361445783,0.5741279069767442
LR (claim amount only),0.5355798192771084,0.5741279069767442
LR (claim amount only),0.5355798192771084,0.5770348837209303
LR (claim amount only),0.5357680722891566,0.5770348837209303
LR (claim amount only),0.5357680722891566,0.5784883720930233
LR (claim amount only),0.5367093373493976,0.5784883720930233
LR (claim amount only),0.5367093373493976,0.5813953488372093
LR (claim amount only),0.537085843373494,0.5813953488372093
LR (claim amount only),0.537085843373494,0.5828488372093024
LR (claim amount only),0.5378388554216867,0.5828488372093024
LR (claim amount only),0.5378388554216867,0.5843023255813954
LR (claim amount only),0.5384036144578314,0.5843023255813954
LR (claim amount only),0.5384036144578314,0.5857558139534884
LR (claim amount only),0.5429216867469879,0.5857558139534884
LR (claim amount only),0.5429216867469879,0.5872093023255814
LR (claim amount only),0.5446159638554217,0.5872093023255814
LR (claim amount only),0.5446159638554217,0.5886627906976745
LR (claim amount only),0.5470632530120482,0.5886627906976745
LR (claim amount only),0.5470632530120482,0.5901162790697675
LR (claim amount only),0.5504518072289156,0.5901162790697675
LR (claim amount only),0.5504518072289156,0.5915697674418605
LR (claim amount only),0.552710843373494,0.5915697674418605
LR (claim amount only),0.552710843373494,0.5930232558139535
LR (claim amount only),0.5564759036144579,0.5930232558139535
LR (claim amount only),0.5564759036144579,0.5944767441860465
LR (claim amount only),0.556664156626506,0.5944767441860465
LR (claim amount only),0.556664156626506,0.5959302325581395
LR (claim amount only),0.5581701807228916,0.5959302325581395
LR (claim amount only),0.5581701807228916,0.5973837209302325
LR (claim amount only),0.5649472891566265,0.5973837209302325
LR (claim amount only),0.5649472891566265,0.5988372093023255
LR (claim amount only),0.5662650602409639,0.5988372093023255
LR (claim amount only),0.5662650602409639,0.6002906976744186
LR (claim amount only),0.5672063253012049,0.6002906976744186
LR (claim amount only),0.5672063253012049,0.6017441860465116
LR (claim amount only),0.5675828313253012,0.6017441860465116
LR (claim amount only),0.5675828313253012,0.6031976744186046
LR (claim amount only),0.5681475903614458,0.6031976744186046
LR (claim amount only),0.5681475903614458,0.6061046511627907
LR (claim amount only),0.5696536144578314,0.6061046511627907
LR (claim amount only),0.5696536144578314,0.6075581395348837
LR (claim amount only),0.5719126506024096,0.6075581395348837
LR (claim amount only),0.5719126506024096,0.6090116279069767
LR (claim amount only),0.5721009036144579,0.6090116279069767
LR (claim amount only),0.5721009036144579,0.6104651162790697
